latitude,longitude,rainfall_interpolated,elevation_m,soildepth_m,drainage,permeability,ph,lat_round,lon_round,nearest_rainfall_distance_km,nitrogen_interpolated,nitrogen_distance_km,tmax_interpolated,tmin_interpolated
-28.7786064148,153.3616943359,542.9673156040737,630.0,1.3,5.0,3.0,5.42,-28.78,153.36,4.436026761345453,0.4965574831731171,3.075831489229802,25.237966789857317,14.492823810027302
-35.1966094971,147.5309143066,141.8639562547386,630.0,2.0,3.0,2.0,5.67,-35.2,147.53,8.858533124990897,0.2103113281499907,53.6143892599692,22.98610166286586,9.24022529232433
-34.5231361389,148.5299682617,161.58488410974945,630.0,0.95,4.0,3.0,5.585,-34.52,148.53,20.197804207222195,0.1360867693125499,18.439397736377984,22.338064078809815,7.741359271352943
-35.16381073,147.5338439941,140.60292481989575,630.0,0.38,5.0,3.0,5.5,-35.16,147.53,8.20759034499804,0.2102047818954049,57.26938697462533,22.9692659129159,9.236015452614858
-35.2000770569,147.521697998,141.39994216461588,630.0,1.38,4.0,1.0,5.0,-35.2,147.52,8.166472584914933,0.2102365879393263,53.15875962507386,23.010369288879467,9.279599723596093
-35.2317123413,147.5242919922,143.9594921653592,630.0,1.0,3.0,3.0,6.0,-35.23,147.52,10.690700465324127,0.2104152141299477,49.67374941135825,22.804637495094617,9.143273609999557
-36.338142395,148.4010772705,493.5238275046494,630.0,0.97,3.0,2.0,5.0,-36.34,148.4,8.03745052032486,0.7867341758192612,1.0939734244618864,11.960846532709754,1.9218987786503492
-35.6605834961,148.1866455078,262.71526133691026,630.0,2.42,5.0,4.0,4.895,-35.66,148.19,21.43149195628976,0.3426963882784742,16.613724725877457,15.659005080055037,4.6704799157703665
-35.78723526,148.2217102051,279.87367627284186,630.0,3.0,1.0,3.0,4.79,-35.79,148.22,13.34570305693067,0.3383193576079019,21.54808640660677,16.443162368397314,4.631156323491343
-35.6021995544,148.250579834,266.4033065649123,630.0,0.72,4.0,3.0,5.02,-35.6,148.25,30.27903999645498,0.353588026148313,9.003477684756936,20.216192612523738,6.406996008172989
-35.0332984924,147.3909759521,135.70527820481817,630.0,2.0,4.0,3.0,5.25,-35.03,147.39,9.181941789771864,0.2255802549751005,65.4198468518704,23.093806174413306,9.765889472823368
-35.6987762451,148.2080841064,267.1478394422396,630.0,1.77,5.0,3.0,5.125,-35.7,148.21,22.55232555277916,0.3404466798960175,16.117747043964364,15.838465158974005,4.572547335582119
-35.9185638428,148.2384338379,288.3887626864079,630.0,3.45,3.0,2.0,5.0,-35.92,148.24,6.80560332954974,0.5095062767855912,26.563368912588505,18.754035397560905,5.303755703826482
-35.9026260376,148.3456420898,343.260634717524,630.0,1.09,6.0,4.0,4.8875,-35.9,148.35,5.635126909246226,0.5133541070762121,14.788666851986088,16.9381991021059,4.15872211306333
-35.7748680115,148.2382965088,282.05807630537333,630.0,3.29,1.0,2.0,4.775,-35.77,148.24,15.323025337812108,0.3380541239484488,19.28795566641544,16.359231441703532,4.556601526017907
-35.8416862488,148.2794189453,296.8106950011576,630.0,0.98,5.0,4.0,4.6625,-35.84,148.28,12.793740902000966,0.4245240189981982,20.829737059155025,16.895656962681905,4.45155066326574
-35.8693695068,148.3335723877,322.252738929986,630.0,3.0,3.0,4.0,4.55,-35.87,148.33,9.38208729193748,0.5127396049035483,15.004138153034228,17.587443468626464,4.584800730882184
-35.0045204163,147.4219665527,134.76264371534373,630.0,1.45,4.0,3.0,5.19,-35.0,147.42,13.579159597071502,0.2254348344744289,69.51660785550578,23.08428676640688,9.622278361665012
-34.4551811218,148.1389007568,160.20651929382984,630.0,0.92,3.0,3.0,4.5,-34.46,148.14,22.29497928698703,0.1378680826992808,61.171648987140735,22.464115115982217,8.031086941314928
-35.2293586731,147.4945220947,142.14349317522178,630.0,2.0,2.0,2.0,6.0,-35.23,147.49,8.5997428600339,0.210065120400583,49.81074421044244,22.878331798429556,9.275106608214235
-35.760974884,148.1728515625,270.6503167801085,630.0,2.25,2.0,2.0,5.666666666666667,-35.76,148.17,15.452174025200971,0.3372848389001628,23.24245261761898,16.382525884242835,4.9254276449687655
-35.5964584351,148.2493896484,266.04262580806176,630.0,0.67,5.0,3.0,5.333333333333333,-35.6,148.25,30.416204462957825,0.3533398138530814,9.276652160008496,20.30391275692466,6.464116941591522
-35.1906700134,147.5404663086,142.23161981646476,630.0,0.62,2.0,1.0,5.0,-35.19,147.54,9.558560899521856,0.21037362168118,54.36498247321697,22.977648266679143,9.22262414966242
-35.8924751282,148.2463531494,289.3565091244827,630.0,0.96,5.0,3.0,5.5,-35.89,148.25,7.412410232634273,0.4796164437172029,24.99104035013001,18.173051806719997,5.028309573756801
-35.1626434326,147.5159454346,139.0653670091923,630.0,1.4,3.0,2.0,6.0,-35.16,147.52,6.216871475721312,0.2100416451986278,57.27433090917114,23.037372000384476,9.296288279499903
-36.3928108215,148.3103485107,488.8423736011588,630.0,0.95,5.0,4.0,4.0,-36.39,148.31,11.021913396436334,0.7511499426529794,5.345282471889611,10.925095575080826,1.5830480481826648
-35.7407722473,148.2720184326,278.8674654419481,630.0,3.01,4.0,3.0,4.4075,-35.74,148.27,20.413400721573588,0.337672827366257,13.970343031806834,17.39464161053407,4.8740805483976235
-35.5752830505,148.2082824707,262.4522879579278,630.0,1.17,5.0,3.0,4.815,-35.58,148.21,27.53387254551353,0.3471502286441836,14.33319202708761,18.17315853691826,5.705628337631982
-35.7628974915,148.2045135498,275.77333251084303,630.0,2.52,5.0,4.0,5.2225,-35.76,148.2,15.459718799799814,0.3366792531544849,20.784698114444197,16.170605681217044,4.690279824940775
-35.1686897278,147.5193328857,139.54889337248346,630.0,1.0,2.0,1.0,5.63,-35.17,147.52,6.656208913618855,0.2100928612663961,56.62234714239215,23.01600785029744,9.277886097886634
